Time 1XX 1YY 2XX 2YY 1X2Y 1Y2X 
-5.000000, 5672.322754, 5672.322754, 237171.218750, 237171.218750, 46543.664062, -4068.506592
-4.950000, 5273.433594, 5273.433594, 243954.593750, 243954.593750, 46167.242188, -1879.357178
-4.900000, 4621.218750, 4621.218750, 250659.531250, 250659.531250, 45650.785156, 465.687256
-4.850000, 3709.401855, 3709.401855, 257109.437500, 257109.437500, 45092.433594, 2944.334473
-4.800000, 2544.747803, 2544.747803, 263124.250000, 263124.250000, 44548.203125, 5402.082031
-4.750000, 1139.008301, 1139.008301, 268565.875000, 268565.875000, 44021.867188, 7600.126953
-4.700000, -495.727722, -495.727722, 273379.406250, 273379.406250, 43478.000000, 9280.627930
-4.650000, -2345.610107, -2345.610107, 277623.437500, 277623.437500, 42874.105469, 10262.916016
-4.600000, -4386.280273, -4386.280273, 281471.531250, 281471.531250, 42198.796875, 10500.492188
-4.550000, -6571.046387, -6571.046387, 285181.500000, 285181.500000, 41501.320312, 10104.516602
-4.500000, -8821.585938, -8821.585938, 289045.031250, 289045.031250, 40899.167969, 9306.985352
-4.450000, -11027.696289, -11027.696289, 293317.281250, 293317.281250, 40559.164062, 8396.785156
-4.400000, -13057.520508, -13057.520508, 298161.875000, 298161.875000, 40657.699219, 7626.736328
-4.350000, -14776.058594, -14776.058594, 303610.687500, 303610.687500, 41334.417969, 7146.863281
-4.300000, -16064.916992, -16064.916992, 309563.468750, 309563.468750, 42656.550781, 6976.625488
-4.250000, -16835.597656, -16835.597656, 315821.812500, 315821.812500, 44607.171875, 7036.054688
-4.200000, -17031.093750, -17031.093750, 322147.562500, 322147.562500, 47101.519531, 7206.566406
-4.150000, -16616.144531, -16616.144531, 328332.937500, 328332.937500, 50023.574219, 7394.901855
-4.100000, -15564.424805, -15564.424805, 334255.406250, 334255.406250, 53267.250000, 7605.210938
-4.050000, -13850.362305, -13850.362305, 339910.843750, 339910.843750, 56764.125000, 7943.501953
-4.000000, -11454.919922, -11454.919922, 345400.093750, 345400.093750, 60486.480469, 8615.782227
-3.950000, -8384.550781, -8384.550781, 350894.062500, 350894.062500, 64423.902344, 9866.786133
-3.900000, -4697.294922, -4697.294922, 356571.187500, 356571.187500, 68544.554688, 11919.033203
-3.850000, -523.460571, -523.460571, 362562.000000, 362562.000000, 72758.953125, 14908.996094
-3.800000, 3930.858398, 3930.858398, 368908.531250, 368908.531250, 76903.250000, 18837.160156
-3.750000, 8402.990234, 8402.990234, 375549.875000, 375549.875000, 80752.406250, 23550.839844
-3.700000, 12610.938477, 12610.938477, 382334.437500, 382334.437500, 84060.804688, 28754.974609
-3.650000, 16296.604492, 16296.604492, 389052.906250, 389052.906250, 86615.789062, 34053.242188
-3.600000, 19258.314453, 19258.314453, 395472.187500, 395472.187500, 88284.593750, 39015.566406
-3.550000, 21361.810547, 21361.810547, 401374.156250, 401374.156250, 89036.593750, 43239.144531
-3.500000, 22526.402344, 22526.402344, 406570.531250, 406570.531250, 88931.007812, 46410.468750
-3.450000, 22695.951172, 22695.951172, 410913.531250, 410913.531250, 88074.984375, 48326.976562
-3.400000, 21810.105469, 21810.105469, 414282.937500, 414282.937500, 86567.757812, 48902.011719
-3.350000, 19792.320312, 19792.320312, 416581.156250, 416581.156250, 84452.898438, 48133.593750
-3.300000, 16563.607422, 16563.607422, 417723.843750, 417723.843750, 81698.250000, 46067.226562
-3.250000, 12079.209961, 12079.209961, 417648.875000, 417648.875000, 78212.000000, 42758.511719
-3.200000, 6373.855957, 6373.855957, 416338.593750, 416338.593750, 73891.421875, 38262.746094
-3.150000, -402.529785, -402.529785, 413851.531250, 413851.531250, 68686.375000, 32641.494141
-3.100000, -7975.361328, -7975.361328, 410355.843750, 410355.843750, 62656.179688, 26009.474609
-3.050000, -15966.001953, -15966.001953, 406145.875000, 406145.875000, 55999.574219, 18561.316406
-3.000000, -23937.310547, -23937.310547, 401636.125000, 401636.125000, 49049.281250, 10615.630859
-2.950000, -31447.078125, -31447.078125, 397324.468750, 397324.468750, 42232.812500, 2598.686035
-2.900000, -38094.578125, -38094.578125, 393735.593750, 393735.593750, 36012.277344, -4981.461914
-2.850000, -43549.488281, -43549.488281, 391343.875000, 391343.875000, 30820.177734, -11605.294922
-2.800000, -47563.777344, -47563.777344, 390510.406250, 390510.406250, 27004.673828, -16809.933594
-2.750000, -49973.914062, -49973.914062, 391437.531250, 391437.531250, 24792.833984, -20248.267578
-2.700000, -50702.984375, -50702.984375, 394157.562500, 394157.562500, 24272.912109, -21726.541016
-2.650000, -49767.523438, -49767.523438, 398555.156250, 398555.156250, 25393.259766, -21197.285156
-2.600000, -47284.871094, -47284.871094, 404410.312500, 404410.312500, 27974.222656, -18751.673828
-2.550000, -43472.968750, -43472.968750, 411452.437500, 411452.437500, 31730.423828, -14578.406250
-2.500000, -38633.339844, -38633.339844, 419403.687500, 419403.687500, 36302.687500, -8945.102539
-2.450000, -33115.070312, -33115.070312, 427999.593750, 427999.593750, 41297.535156, -2169.757812
-2.400000, -27265.919922, -27265.919922, 436991.000000, 436991.000000, 46330.390625, 5389.143555
-2.350000, -21385.591797, -21385.591797, 446123.000000, 446123.000000, 51066.656250, 13351.414062
-2.300000, -15695.541016, -15695.541016, 455123.562500, 455123.562500, 55252.871094, 21333.439453
-2.250000, -10334.842773, -10334.842773, 463694.531250, 463694.531250, 58733.500000, 28975.175781
-2.200000, -5380.591309, -5380.591309, 471531.062500, 471531.062500, 61451.285156, 35964.085938
-2.150000, -882.355957, -882.355957, 478358.656250, 478358.656250, 63433.898438, 42057.207031
-2.100000, 3105.933105, 3105.933105, 483982.843750, 483982.843750, 64772.480469, 47090.832031
-2.050000, 6510.970703, 6510.970703, 488332.937500, 488332.937500, 65596.843750, 50982.578125
-2.000000, 9249.294922, 9249.294922, 491484.156250, 491484.156250, 66051.507812, 53721.421875
-1.950000, 11256.832031, 11256.832031, 493650.250000, 493650.250000, 66273.031250, 55362.093750
-1.900000, 12526.951172, 12526.951172, 495137.000000, 495137.000000, 66369.929688, 56012.347656
-1.850000, 13139.255859, 13139.255859, 496280.125000, 496280.125000, 66405.171875, 55835.636719
-1.800000, 13265.341797, 13265.341797, 497372.250000, 497372.250000, 66385.562500, 55038.503906
-1.750000, 13143.735352, 13143.735352, 498608.312500, 498608.312500, 66262.164062, 53863.882812
-1.700000, 13028.691406, 13028.691406, 500057.187500, 500057.187500, 65945.585938, 52560.496094
-1.650000, 13126.436523, 13126.436523, 501672.062500, 501672.062500, 65334.378906, 51353.457031
-1.600000, 13538.936523, 13538.936523, 503331.312500, 503331.312500, 64350.410156, 50406.894531
-1.550000, 14233.815430, 14233.815430, 504891.968750, 504891.968750, 62967.914062, 49801.785156
-1.500000, 15051.062500, 15051.062500, 506243.406250, 506243.406250, 61224.148438, 49528.906250
-1.450000, 15745.137695, 15745.137695, 507340.906250, 507340.906250, 59203.343750, 49507.800781
-1.400000, 16048.399414, 16048.399414, 508208.437500, 508208.437500, 56996.617188, 49617.281250
-1.350000, 15735.199219, 15735.199219, 508911.218750, 508911.218750, 54651.300781, 49729.699219
-1.300000, 14665.034180, 14665.034180, 509514.281250, 509514.281250, 52130.265625, 49737.687500
-1.250000, 12794.255859, 12794.255859, 510041.156250, 510041.156250, 49302.355469, 49560.000000
-1.200000, 10156.917969, 10156.917969, 510453.593750, 510453.593750, 45975.500000, 49138.425781
-1.150000, 6831.906250, 6831.906250, 510662.718750, 510662.718750, 41968.484375, 48416.199219
-1.100000, 2916.802734, 2916.802734, 510569.531250, 510569.531250, 37202.335938, 47323.984375
-1.050000, -1473.061768, -1473.061768, 510121.000000, 510121.000000, 31780.166016, 45779.781250
-1.000000, -6176.707031, -6176.707031, 509359.031250, 509359.031250, 26025.558594, 43707.718750
-0.950000, -10944.203125, -10944.203125, 508450.187500, 508450.187500, 20460.681641, 41088.406250
-0.900000, -15402.960938, -15402.960938, 507672.562500, 507672.562500, 15725.013672, 38001.703125
-0.850000, -19061.373047, -19061.373047, 507378.156250, 507378.156250, 12456.613281, 34676.671875
-0.800000, -21363.187500, -21363.187500, 507930.000000, 507930.000000, 11171.613281, 31498.058594
-0.750000, -21785.134766, -21785.134766, 509644.718750, 509644.718750, 12178.936523, 28983.281250
-0.700000, -19947.648438, -19947.648438, 512753.812500, 512753.812500, 15554.254883, 27722.771484
-0.650000, -15697.208008, -15697.208008, 517400.406250, 517400.406250, 21176.468750, 28287.134766
-0.600000, -9126.024414, -9126.024414, 523665.625000, 523665.625000, 28806.306641, 31138.046875
-0.550000, -517.664246, -517.664246, 531606.812500, 531606.812500, 38173.230469, 36544.824219
-0.500000, 9760.020508, 9760.020508, 541288.375000, 541288.375000, 49034.050781, 44542.410156
-0.450000, 21367.644531, 21367.644531, 552775.250000, 552775.250000, 61181.636719, 54926.539062
-0.400000, 34058.753906, 34058.753906, 566084.812500, 566084.812500, 74401.335938, 67279.726562
-0.350000, 47659.394531, 47659.394531, 581097.187500, 581097.187500, 88396.429688, 81022.898438
-0.300000, 61964.113281, 61964.113281, 597453.437500, 597453.437500, 102717.265625, 95466.648438
-0.250000, 76591.578125, 76591.578125, 614487.125000, 614487.125000, 116726.828125, 109855.250000
-0.200000, 90870.437500, 90870.437500, 631212.437500, 631212.437500, 129627.117188, 123398.039062
-0.150000, 103822.890625, 103822.890625, 646410.437500, 646410.437500, 140544.453125, 135301.281250
-0.100000, 114280.500000, 114280.500000, 658793.187500, 658793.187500, 148654.609375, 144807.625000
-0.050000, 121111.546875, 121111.546875, 667217.375000, 667217.375000, 153314.000000, 151256.218750
0.000000, 123490.476562, 123490.476562, 670901.312500, 670901.312500, 154160.437500, 154160.437500
0.050000, 121111.546875, 121111.546875, 667217.375000, 667217.375000, 151256.218750, 153314.000000
0.100000, 114280.500000, 114280.500000, 658793.187500, 658793.187500, 144807.625000, 148654.609375
0.150000, 103822.890625, 103822.890625, 646410.437500, 646410.437500, 135301.281250, 140544.453125
0.200000, 90870.437500, 90870.437500, 631212.437500, 631212.437500, 123398.039062, 129627.117188
0.250000, 76591.578125, 76591.578125, 614487.125000, 614487.125000, 109855.250000, 116726.828125
0.300000, 61964.113281, 61964.113281, 597453.437500, 597453.437500, 95466.648438, 102717.265625
0.350000, 47659.394531, 47659.394531, 581097.187500, 581097.187500, 81022.898438, 88396.429688
0.400000, 34058.753906, 34058.753906, 566084.812500, 566084.812500, 67279.726562, 74401.335938
0.450000, 21367.644531, 21367.644531, 552775.250000, 552775.250000, 54926.539062, 61181.636719
0.500000, 9760.020508, 9760.020508, 541288.375000, 541288.375000, 44542.410156, 49034.050781
0.550000, -517.664246, -517.664246, 531606.812500, 531606.812500, 36544.824219, 38173.230469
0.600000, -9126.024414, -9126.024414, 523665.625000, 523665.625000, 31138.046875, 28806.306641
0.650000, -15697.208008, -15697.208008, 517400.406250, 517400.406250, 28287.134766, 21176.468750
0.700000, -19947.648438, -19947.648438, 512753.812500, 512753.812500, 27722.771484, 15554.254883
0.750000, -21785.134766, -21785.134766, 509644.718750, 509644.718750, 28983.281250, 12178.936523
0.800000, -21363.187500, -21363.187500, 507930.000000, 507930.000000, 31498.058594, 11171.613281
0.850000, -19061.373047, -19061.373047, 507378.156250, 507378.156250, 34676.671875, 12456.613281
