Sample Time, Accel_x, Accel_y, Accel_z, Gyro_x, Gyro_y, Gyro_z, Magneto_x, Magneto_y, Magneto_z
4.450000, -56.126648, -136.784607, 699.276001, -24.000000, 196.000000, 18.000000, -195.000000, 66.000000
4.500000, -57.141380, -137.834106, 701.768433, -36.000000, 23.000000, 11.000000, -198.000000, 63.000000
4.550000, -58.350502, -133.939484, 704.437805, -7.000000, -47.000000, -50.000000, -190.000000, 60.000000
4.600000, -58.320015, -125.091797, 706.405396, -30.000000, -44.000000, 26.000000, -208.000000, 66.000000
4.650000, -55.181065, -112.291771, 707.240845, 40.000000, -32.000000, 5.000000, -198.000000, 72.000000
4.700000, -48.109215, -97.396675, 707.059692, 0.000000, -84.000000, 39.000000, -196.000000, 60.000000
4.750000, -37.377335, -82.654526, 706.384888, -7.000000, -57.000000, 38.000000, -198.000000, 63.000000
4.800000, -24.715912, -70.226440, 706.005615, -13.000000, -45.000000, 5.000000, -205.000000, 61.000000
4.850000, -12.388642, -61.623878, 706.591064, 28.000000, -137.000000, -10.000000, -210.000000, 57.000000
4.900000, -2.602579, -57.317188, 708.447388, -25.000000, -10.000000, 17.000000, -207.000000, 58.000000
4.950000, 3.414819, -56.805050, 711.441284, -3.000000, 65.000000, 80.000000, -205.000000, 58.000000
5.000000, 5.531713, -58.718758, 714.907349, -14.000000, -63.000000, 11.000000, -208.000000, 51.000000
5.050000, 4.904309, -61.462212, 718.080994, -18.000000, 45.000000, 51.000000, -198.000000, 58.000000
5.100000, 3.233905, -63.574280, 720.162109, -21.000000, 24.000000, 53.000000, -202.000000, 63.000000
5.150000, 2.064202, -64.235695, 720.579224, 10.000000, -23.000000, 44.000000, -199.000000, 52.000000
5.200000, 1.969243, -63.439457, 719.300049, 13.000000, -3.000000, 65.000000, -205.000000, 57.000000
5.250000, 2.517078, -61.814224, 716.522461, -22.000000, 44.000000, 14.000000, -214.000000, 66.000000
5.300000, 2.754565, -60.395462, 713.062866, -7.000000, -7.000000, 13.000000, -205.000000, 49.000000
5.350000, 1.339643, -60.095131, 709.530640, -13.000000, 20.000000, 46.000000, -195.000000, 60.000000
5.400000, -2.162483, -61.471088, 706.880432, 12.000000, -7.000000, 4.000000, -208.000000, 58.000000
5.450000, -7.643715, -64.315514, 705.479126, -16.000000, 108.000000, 83.000000, -201.000000, 61.000000
5.500000, -13.988516, -67.913300, 705.468811, 12.000000, -11.000000, 7.000000, -211.000000, 67.000000
5.550000, -19.848782, -71.160454, 706.560791, 12.000000, -73.000000, 7.000000, -210.000000, 66.000000
5.600000, -24.098400, -73.081352, 708.243652, -16.000000, -2.000000, 37.000000, -208.000000, 66.000000
5.650000, -26.166733, -73.155296, 710.131409, -16.000000, -11.000000, 19.000000, -213.000000, 67.000000
5.700000, -26.259130, -71.446899, 711.713318, -52.000000, -2.000000, 32.000000, -222.000000, 64.000000
5.750000, -25.096235, -68.608627, 712.752075, -13.000000, -86.000000, 7.000000, -207.000000, 64.000000
5.800000, -23.583805, -65.579887, 713.179565, -25.000000, -25.000000, 28.000000, -213.000000, 63.000000
5.850000, -22.575825, -63.168831, 712.754517, -7.000000, -22.000000, 33.000000, -211.000000, 72.000000
5.900000, -22.409256, -61.992973, 711.756714, 23.000000, -74.000000, -6.000000, -213.000000, 64.000000
5.950000, -23.107563, -62.044441, 710.203857, -23.000000, 108.000000, 44.000000, -214.000000, 60.000000
6.000000, -24.188435, -63.080818, 708.699097, 16.000000, -111.000000, -4.000000, -210.000000, 67.000000
6.050000, -25.167698, -64.469994, 707.550171, -16.000000, -26.000000, 39.000000, -213.000000, 58.000000
6.100000, -25.570160, -65.696121, 707.223389, -8.000000, 1.000000, 36.000000, -214.000000, 69.000000
6.150000, -25.213585, -66.348534, 707.855347, -14.000000, 7.000000, 22.000000, -213.000000, 58.000000
6.200000, -24.127483, -66.300026, 709.219604, 11.000000, -60.000000, 21.000000, -205.000000, 64.000000
